Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
ALY98684U20*CORE,04-11 AUDI A6,4,,ea,,45.00,
ALY98727U20,ALL PAINTED BRIGHT SILVER METALLIC,0,,ea,,128.48,
ALY98727U20*CORE,"2012-2013 Tesla Model S 21""x8.5"" (98727)",0,,ea,,74.48,
ALY98727U30,"2012-2013 Tesla Model S 21""x8.5"" (98727)",0,,ea,,154.00,
ALY98727U30*CORE,"2012-2013 Tesla Model S 21""x8.5"" (98727)",1,,ea,,90.00,
ALY98872U20,Volkswagen Jetta 16in Wheel,0,,ea,,110.00,
ALY98910U20,12-13 TESLA MODEL S 19X8 SILVER,0,,ea,,109.00,
ALY98910u20*CORE,12-13 TESLA MODEL S 19X8,13,,ea,,67.12,
ALY98910U45,12-13 TESLA MODEL S 19X8,0,,ea,,100.67,
ALY98910U45*CORE,12-13 TESLA MODEL S 19X8,2,,ea,,50.00,
ALY98920U45*CORE,"2010-2011 Mercedes Benz E550 18""x8.5"" (98920)",2,,ea,,65.00,
ALY98931U20,USE 62718,0,,ea,,26.75,
ALY98961U90,15-20 LEXUS RCF,0,,ea,,267.06,
ALY99364U80,07-08 FORD F550 SUPER DUTY 19.5X6,0,,ea,,193.29,
ALY99477U20,"2005 - 2007	Maserati	Quattroporte",1,,ea,,119.00,
ALY99477U20*CORE,"2005 - 2007	Maserati	Quattroporte",0,,ea,,65.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 514 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
ALY99539U78*CORE,"2008-2009 Lexus RX350 18""x7"" (99539)",2,,ea,,40.00,
ALY99621U45*CORE,DOESN�T EXIST,1,,ea,,45.00,
ALY99765U20*CORE,ALY99765U20*CORE,5,,ea,,17.00,
ALY99807U20,ALY99807U20,0,,ea,,119.00,
ALY99807U20*CORE,ALY99807U20*CORE,2,,ea,,65.00,
ALY99818U20,"2005-2007 Maserati Quattroporte Aluminium 20""",0,,ea,,179.00,
ALY99818U20*CORE,LIGHT SILVER FF,0,,ea,,125.00,
ALY99839U20,ALY99839U20,0,,ea,,129.00,
ALY99839U20*CORE,10-13 MASERATI GRAN TURISMO 20X10.5,0,,ea,,75.00,
ALY99844U20*CORE,ALY99844U20*CORE,2,,ea,,65.00,
ALY99844U80,"2008-2010 Maserati Quattroporte front 19""x8.5"" (99844)",1,,ea,,109.00,
ALY99844U80*CORE,ALY99844U80*CORE,2,,ea,,65.00,
ALY99845U20*CORE,ALY99845U20*CORE,4,,ea,,65.00,
ALY99846U20,ALY99846U20,2,,ea,,65.00,
ALY99913U20*CORE,99913 Refinished Maserati GranCabrio 2009-2010 20 inch Wheel,1,,ea,,125.00,
ALY99914U20*CORE,09-10 MASERATI GRANCABRIO 20X10.5,1,,ea,,35.00,
ALY99931U80,07-09 LINCOLN MARK LT 20X8,1,,ea,,99.00,
ALY99931U80*CORE,07-09 LINCOLN MARK LT 20X8,1,,ea,,45.00,
AUDI 4F0G01025DD,AUDI 4F0G01025DD,0,,ea,,110.00,
audi 6d0601025C-Core,audi 6d0601025C-Core,0,,ea,,22.00,
"audi 7 dbl
4f0601025ba","audi 7 dbl
4f0601025ba Wheel",0,,ea,,0.00,
"audi 7 dbl
4f0601025ba-Core","audi 7 dbl
4f0601025ba-Core",0,,ea,,0.00,
Audi 8E0601025AF,18 X 8.5 +24 LIGHT HYPER,0,,ea,,110.00,
Audi 8E0601025AF-Core,18 X 8.5 +24 LIGHT HYPER,0,,ea,,0.00,
Audi 8t0801025bm,Audi 8t0801025bm Wheel,0,,ea,,0.00,
Audi 8t0801025bm-Core,Audi 8t0801025bm-Core,0,,ea,,0.00,
Audi a3 5 spoke,Audi a3 5 spoke Wheel,0,,ea,,0.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 515 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
Audi a3 5 spoke-Core,Audi a3 5 spoke-Core,0,,ea,,0.00,
Audi cortada,Audi cortada Wheel,0,,ea,,0.00,
Audi cortada-Core,Audi cortada-Core,0,,ea,,0.00,
audi4g9601025k,audi4g9601025k,0,,ea,,110.00,
AUDI8w0601025dg 8.5x19+32 cnc charcoal-core,AUDI8w0601025dg 8.5x19+32 cnc charcoal-core,0,,ea,,70.00,
AUTOXCELCORE,AUTOXCELCORE,0,,ea,,150.00,
AW.96101-1,SILVER 1/2 OZ WHEEL WEIGHTS (1 box),163,,ea,,11.53,
AW.96103-1,SILVER 1/4 OZ WHEEL WEIGHTS (1 BOX),234,,ea,,11.50,
AW.98100,VGNA 332Z-2 PCD DIAMOND BIT (1 piece),6,,ea,,66.16,
AW.98101,MVJNR-16-3D RH HOLDER STANDARD LENGTH,5,,ea,,105.78,
AW.98104,EDGE DEBURRING TOOL FOR CNC WHEEL- SHAVIV 29080,18,,ea,,4.75,
AW.98105,"163X12"" EXT LENGTH RH MVJNJ TOOLHOLDER",5,,ea,,389.64,
"Bentley
3w0601025ag missing rivets","Bentley
3w0601025ag missing rivets Wheel",0,,ea,,0.00,
"Bentley
3w0601025ag missing rivets-Core","Bentley
3w0601025ag missing rivets-Core",0,,ea,,0.00,
"Bentley
3w0601025db","Bentley
3w0601025db Wheel",0,,ea,,0.00,
"Bentley
3w0601025db-Core","Bentley
3w0601025db-Core",0,,ea,,0.00,
"Bentley
3w061025dc
missing 1 rivet","Bentley
3w061025dc
missing 1 rivet Wheel",0,,ea,,0.00,
"Bentley
3w061025dc
missing 1 rivet-Core","Bentley
3w061025dc
missing 1 rivet-Core",0,,ea,,0.00,
Bentley 20in Mullner,Bentley 20in Mullner Wheel,0,,ea,,0.00,
Bentley 20in Mullner-Core,Bentley 20in Mullner-Core,0,,ea,,0.00,
"Bentley 21x9.5
5 spoke polish","Bentley 21x9.5
5 spoke polish Wheel",0,,ea,,0.00,
"Bentley 21x9.5
5 spoke polish-Core","Bentley 21x9.5
5 spoke polish-Core",0,,ea,,0.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 516 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
"Bentley 21x9.5
5 spoke silver","Bentley 21x9.5
5 spoke silver Wheel",0,,ea,,0.00,
"Bentley 21x9.5
5 spoke silver-Core","Bentley 21x9.5
5 spoke silver-Core",0,,ea,,0.00,
BENTLEY 3W0601025AG-MISSING 1 RIVET-CORE,BENTLEY 3W0601025AG-MISSING 1 RIVET-CORE,0,,ea,,57.00,
Bentley 3w0601025am,Bentley 3w0601025am Wheel,0,,ea,,0.00,
Bentley 3w0601025am-Core,Bentley 3w0601025am-Core,0,,ea,,0.00,
Bentley 3w0601025cedk,Bentley 3w0601025cedk,0,,ea,,200.00,
BENTLEY PD110853M,BENTLEY PD110853M,0,,ea,,110.00,
Bentley Pd110853PA,Bentley Pd110853PA Wheel,1,,ea,,125.00,
Bentley Pd110853PA-Core,Bentley Pd110853PA-Core,0,,ea,,0.00,
BENTLEY SW0601025CEIDK,BENTLEY SW0601025CEIDK,0,,ea,,110.00,
"Bently 20x9.5
13 double","Bently 20x9.5
13 double Wheel",0,,ea,,0.00,
"Bently 20x9.5
13 double-Core","Bently 20x9.5
13 double-Core",0,,ea,,0.00,
BMW 36116793145,19 x 9.5 +39 silver,0,,ea,,129.00,
BMW 36116793145-core,19x9.5 +39 silver,0,,ea,,75.00,
bmw 36116852055-Core,bmw 36116852055-Core,0,,ea,,55.00,
BMW 36116877327 19X7.5+32 CHARCOAL-core,BMW 36116877327 19X7.5+32 CHARCOAL-core,0,,ea,,70.00,
BMW 36117856707 8.5x20 +33-core,BMW 36117856707 8.5x20 +33-core,0,,ea,,65.00,
BMW 8745915 20x10+41 gloss black-core,BMW 8745915 20x10+41 gloss black-core,1,,ea,,70.00,
"BMW Alpina 10.5
width","BMW Alpina 10.5
width Wheel",0,,ea,,0.00,
"BMW Alpina 10.5
width-Core","BMW Alpina 10.5
width-Core",0,,ea,,0.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 517 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
"bmw m4
36112284550 m/b","bmw m4
36112284550 m/b Wheel",0,,ea,,0.00,
"bmw m4
36112284550 m/b-Core","bmw m4
36112284550 m/b-Core",0,,ea,,0.00,
BMW M4-36112284550-CORE,BMW M4-36112284550-CORE,0,,ea,,57.00,
BMW Style 361,BMW Style 361 Wheel,0,,ea,,0.00,
BMW Style 361-Core,BMW Style 361-Core,0,,ea,,0.00,
BMW Style 380 17x7,BMW Style 380 17x7 Wheel,0,,ea,,0.00,
BMW Style 380 17x7-Core,BMW Style 380 17x7-Core,0,,ea,,0.00,
BMW Style 621,BMW Style 621 Wheel,0,,ea,,0.00,
BMW Style 621-Core,BMW Style 621-Core,0,,ea,,57.00,
bubble wrap,bubble wrap,0,,ea,,55.00,
bumper,bumper,0,,ea,,167.48,
caddilac spoke inserts,caddilac spoke inserts,0,,ea,,0.00,
Cadillac 20939948,22x9 +24 Chrome Escalade,0,,ea,,75.00,
CADILLAC INSERTS,CADILLAC INSERTS,0,,ea,,0.00,
callisto,callisto Wheel,0,,ea,,0.00,
callisto-Core,callisto-Core,0,,ea,,0.00,
center cap,center cap,0,,ea,,5.30,
Center Caps,General CenterCaps,0,,ea,,0.00,
CenterLine,polish centerLine,0,,ea,,100.00,
Chrysler Crossfire Front Replica Wheel,2229u20 N Wheel,0,,ea,,0.00,
CL-30 TOP CLAMP,USA CL-30 TOP CLAMP,0,,ea,,10.99,
Coated00050,Coated half ounce weights,0,,ea,,26.25,
core,core,0,,ea,,70.00,
COREPROC-Core,COREPROC-Core,0,,ea,,0.00,
cores,cores,0,,ea,,55.71,
CSCS1/2STICK,CSCS1/2STICK,0,,ea,,8.59,
CSCSTIC1/4,CSCSTIC1/4,0,,ea,,8.58,
CW9M1007BA LR,CW9M1007BA LR,1,,ea,,98.00,
CW9M1007BA LR-CORE,CW9M1007BA LR-CORE,0,,ea,,48.00,
D101,All purpose Cleaner,0,,ea,,47.25,
D108,Super Degreaser,0,,ea,,67.58,
D111,Shampoo Plus,0,,ea,,59.25,
DAS.1-1400,TPMS NICKEL PLATED VALVE CORES 100/box (TP-100),28,,BOX,,6.75,
"September 13, 2021 2:44:28 PM EDT",,,Page 518 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
DAS.181354,BEAD LIFTING TOOL - RIM CLAMPS,3,,ea,,31.25,
DAS.183061,Plastic Duckbill Coats 50 & 70,3,,ea,,16.45,
DAS.184432,"Plastic, Duckhead Raised Spoke",0,,ea,,24.30,
DAS.2-128,TPMS GREY SMALL PLASTIC VALVE CAP 100/box (TP-650),31,,ea,,2.22,
DAS.2-158,BLACK PLASTIC SEALING VALVE CAP 100/box (635),25,,ea,,4.45,
DAS.221-675-2,PLASTIC HUNTER DUCKBILL RED,8,,ea,,11.73,
DAS.412D,SNAP-IN SHORT LENGTH TIRE VALVE 100/bag  (TR412),7,,ea,,10.94,
DAS.5407,5407 VALVE PULLER BAR,10,,ea,,7.55,
DAS.5411B,VALVE CORE REMOVER,3,,ea,,1.37,
DAS.6-110,BERU VALVE STEM REBUILD KIT box of 10 (1090K),29,,BOX,,8.20,
DAS.6-207,TPMS SNAP IN RUBBER VALVE STEM box of 10 (VS950),33,,BOX,,7.20,
DAS.6-208,CLIP STYLE RUBBER VALVE STEM box of 10  (VS90),168,,BOX,,16.60,
DAS.6-221B,BERU VALVE STEM 48 GREEN MARK  box of 10 (1093),46,,BOX,,20.20,
DAS.6-228S,TPMS VALVE STEM ASSY FOR MERCEDES box of 10 (9066K),101,,BOX,,12.50,
DAS.6-228Z,TPMS VALVE STEM FOR MERCEDES  box of 10 (9066),58,,BOX,,12.50,
DAS.6-231C,CONTINENTAL TPMS KIT W/STEM box of 10  (VS70),49,,BOX,,25.77,
DAS.73,Brush For Euro Paste,3,,ea,,9.07,
DAS.74,EURO PASTE 22#,4,,ea,,35.58,
DAS.75,EURO PASTE 7.7 LBS. REMA,15,,ea,,14.95,
DAS.75N,EURO PASTE 7.7 LBS.LO-PROFILE,12,,ea,,15.07,
DAS.9066B,"TPMS, BALL JOINT NUT 10 pieces/box",2,,ea,,13.64,
DAS.A66DG,TPMS UPRO 315/433 SNAP-IN,0,,ea,,18.24,
DAS.A66DH,TPMS UPRO 315/433 CLAMP-IN,0,,ea,,18.24,
DAS.RP11811400327,PLASTIC DUCKBILL HUNTER TCX500,2,,ea,,25.42,
DAS.RP6-710014120,Plastic Head for Hunter Auto 34,9,,ea,,35.22,
DAS.TPMSTOOL,DAS.TPMSTOOL,0,,ea,,0.00,
DAS.TR413,SNAP-IN STNDRD LNGTH TIRE VALVE BAG 100/bag (TR413),29,,ea,,12.50,
DAS.TR416,"Tr416 Chrome Metal Tubeless Clamp In Valve Stem 1 1/4"" 10/BOX",38,,ea,,9.90,
Dill,dill,0,,ea,,4.00,
DILL.9066-1,TPMS VALVE STEM FOR MERCEDES- SINGLE PIECE,0,,ea,,1.18,
DILL.9066-B-10,10 PIECES PER BOX,0,,ea,,12.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 519 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
DILL.9066K-1,TPMS VALVE STEM ASSY FOR MERCEDES (1 PIECE),0,,ea,,1.36,
Dill.TP-650-100,Box of 100- TPMS GREY SMALL PLASTIC VALVE CAP,0,,ea,,2.28,
DILL.TR-412-100,SNAP-IN SHORT LENGTH TIRE VALVE (100),0,,ea,,17.13,
DILL.VS-70-1,CONTINENTAL TPMS KIT W/ STEM,0,,ea,,2.58,
DK5M-1007-AB,DK5M-1007-AB,0,,ea,,110.00,
DK5M-1007-BA,DK5M-1007-BA,0,,ea,,110.00,
DM0522BS/FERRARI,FERRARI/16-18,1,,ea,,125.00,
Dorman sensors,Dorman sensors,0,,ea,,34.60,
DRBAF44A,6-PC DURABLOCK KIT,0,,ea,,43.14,
DT5-5GALPAL,"5 GAL PAIL, FAST THINNER",0,,ea,,40.19,
EGL1311000,1000A 5 /12 X9 SCPERF,0,,ea,,24.80,
ER4043,"1/8TH "" X 36"" WELDING RODS",0,,ea,,3.00,
escaladePVD,escaladePVD,0,,ea,,100.00,
EX5M1007YA Jaguar,EX5M1007YA FX5M1007AA 20X9 +55 GLOSS BLACK,0,,ea,,54.00,
EX5M1007YA Jaguar-core,EX5M1007YA FX5M1007AA 20X9 +55 GLOSS BLACK,0,,ea,,0.00,
EX5M1007ZA Jaguar,20x10.5 +38 gloss black Jag,0,,ea,,0.00,
ez-100 cartidge,ez-100 cartidge,0,,ea,,99.62,
"Ferrair 262892
258156","Ferrair 262892
258156 Wheel",0,,ea,,110.00,
"Ferrair 262892
258156-Core","Ferrair 262892
258156-Core",0,,ea,,0.00,
FERRARI 188475210660,FERRARI 188475210660,0,,ea,,0.00,
Ferrari 19x7.5,Ferrari 19x7.5 Wheel,0,,ea,,0.00,
Ferrari 19x7.5-Core,Ferrari 19x7.5-Core,0,,ea,,0.00,
FERRARI 273270/274882/260697,20x8.5 +46.5 cnc silver,0,,ea,,110.00,
Ferrari 311037 8.5x20 + 46.5- core,Ferrari 311037 8.5x20 + 46.5- core,1,,ea,,65.00,
Ferrari 328456 8.5x20 + 46.5- core,Ferrari 328456 8.5x20 + 46.5- core,2,,ea,,65.00,
"Ferrari 458 20in
Front","Ferrari 458 20in
Front Wheel",0,,ea,,0.00,
"Ferrari 458 20in
Front-Core","Ferrari 458 20in
Front-Core",0,,ea,,0.00,
"Ferrari 458 front
20x8.5","Ferrari 458 front
20x8.5 Wheel",0,,ea,,0.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 520 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
"Ferrari 458 front
20x8.5-Core","Ferrari 458 front
20x8.5-Core",0,,ea,,0.00,
Ferrari DM0522b,Ferrari DM0522b Wheel,0,,ea,,0.00,
Ferrari DM0522b-Core,Ferrari DM0522b-Core,0,,ea,,0.00,
FK72-1007-DB,Land Rover Wheel,0,,ea,,62.00,
FK72-1007-FA,FK72-1007-FA,0,,ea,,56.00,
fk72-1007-fa-Core,Land Rover,0,,ea,,62.00,
fk7m1007la,Land Rover 19x8 Wheel,0,,ea,,95.00,
fk7m1007la-core,Land Rover 19x8 Wheel,0,,ea,,45.00,
FNSMT,SLIMELINE APRON MASKER,0,,ea,,249.00,
GCKIT,18-PC SPRAY GUN CLEAN KID,0,,ea,,52.27,
GL33-180,"180 6"" BOX VELCRO",0,,ea,,27.98,
GL33-220,"220 6"" BOX VELCRO",0,,ea,,27.98,
GL33-320,"320 6"" BOX VELCRO",0,,ea,,27.98,
GL33-400,"400 6"" BOX VELCRO",0,,ea,,27.98,
GL33-600,"600 6"" BOX VELCRO",0,,ea,,33.02,
GL33-800,"800 6"" BOX VELCRO",0,,ea,,33.02,
GL55-180,180 GOLD PSA SHEET ROLL,0,,ea,,32.52,
GL55-220,220 NGOLD PSA SHEET ROLL,0,,ea,,32.52,
GL55-320,320 GOLD PSA SHEET ROLL,0,,ea,,32.52,
GTP0123,GAL BULLDOG BOND FLEX,0,,ea,,84.83,
GX531007CA Jaguar,19x8.5,0,,ea,,98.00,
GX531007CA Jaguar-core,GX531007CA Jaguar-core,0,,ea,,48.00,
GX5M1007AA Jaguar,20x9 +55 cnc black,0,,ea,,105.00,
GX5M1007AA Jaguar-core,20x9 +55 cnc black,0,,ea,,55.00,
GX5M1007AB Jaguar,20x9 +55 cnc black,0,,ea,,105.00,
GX5M1007AB Jaguar-core,20x9 +55 jag cnc black,0,,ea,,55.00,
GX5M1007BA Jaguar,20x11 +54 cnc black,0,,ea,,105.00,
GX5M1007BA Jaguar-core,20x11 +54  jag cnc black,0,,ea,,55.00,
GX5M1007BC Jaguar,20x11 +54 cnc black,0,,ea,,105.00,
GX5M1007BC Jaguar-core,20x11 +54 cnc black,0,,ea,,55.00,
HK8M1007AB Jaguar-core,22x9 +45 jag charcoal/grey 59978,0,,ea,,55.00,
HK8M1007KB Jaguar,jag 20x8 +45 gloss black,0,,ea,,98.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 521 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
HK8M1007KB Jaguar-core,20x8 +45 gloss black,0,,ea,,48.00,
hollanderbook,hollander book,0,,ea,,66.00,
Honda Accord CenterCaps,Fits 64048,0,,ea,,5.29,
HUT600,"6"" 3/16"" OFFSET PALM",0,,ea,,152.00,
HY321007FA LR,21x9.5 +49 cnc charcoal,0,,ea,,144.00,
HY321007FA LR-core,21x9.5 +49 cnc charcoal,0,,ea,,90.00,
IVSN-322 SEAT,USA IVSN 322 shim seat for MVJNR tool holder,0,,ea,,3.90,
jaguar rim from keystone,jaguar rim from keystone,0,,ea,,100.00,
jk6m1007aau45-core,jk6m1007aau45-core,1,,ea,,70.00,
JUM12G,"12"" JUMBO PAPER",0,,ea,,26.02,
JUM18G,"18"" JUMBO PAPER",0,,ea,,26.02,
JUM6G,"BUNDLE 6"" JUMBO PAPER",0,,ea,,26.02,
K3001,BUILD PRIMER,0,,ea,,13.73,
lambo 20x8.5 4t0601017at,lambo 20x8.5 4t0601017at,1,,ea,,150.00,
lambo 20x9 470601017,lambo 20x9 470601017,1,,ea,,150.00,
lambo 400601025E,lambo 400601025E,1,,ea,,125.00,
"Lambo cassiopea
front","Lambo cassiopea
front Wheel",0,,ea,,0.00,
"Lambo cassiopea
front-Core","Lambo cassiopea
front-Core",0,,ea,,0.00,
LAMBO CASSIOPEA FRONT-CORE,LAMBO CASSIOPEA FRONT-CORE,0,,ea,,57.00,
Lotus 36-120944ab,Lotus 18x9 10 Spoke Wheel,0,,ea,,50.00,
Lotus 36-120944ab-Core,Lotus 18x9 10 Spoke Wheel,0,,ea,,0.00,
Lotus 5 spoke,Lotus 5 spoke Wheel,0,,ea,,110.00,
Lotus 5 spoke-Core,Lotus 5 spoke-Core,0,,ea,,0.00,
LUGS,LUGS,0,,ea,,1.50,
Maserati 237493,Maserati 237493 Wheel,1,,ea,,110.00,
Maserati 237493-Core,Maserati 237493-Core,0,,ea,,0.00,
MASERATI 670010508-CORE,MASERATI 670010508-CORE,0,,ea,,57.00,
MASERATI 670010622 SILVER,MASERATI 670010622 SILVER,0,,ea,,110.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 522 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
MASERATI 670010625-CORE,MASERATI 670010625-CORE,0,,ea,,57.00,
Maserati 83078400,Maserati 83078400 Wheel,0,,ea,,110.00,
Maserati 83078400-Core,Maserati 83078400-Core,0,,ea,,0.00,
maseratti,see inventory,0,,ea,,110.00,
MASERTATI 670011860,MASERTATI 670011860,0,,ea,,0.00,
MAXS.MT-ALUM-1,PROGRAMMABLE ALUMINUM SENSOR (1 PIECE),47,,ea,,22.00,
MAXS.MT-RUBR-1,PROGRAMMABLE RUBBER SENSOR (1 PIECE),64,,ea,,22.00,
MAXS.MT-Tool,PROGRAMMING AND DIAGNOSTIC TOOL,7,,ea,,0.00,
mazda,from usa for renissance,0,,ea,,120.00,
mazda 6 sensor,mazda 6 sensor,0,,ea,,45.35,
megd-10105,megd-10105,0,,ea,,47.25,
megd-10805,megd-10805,0,,ea,,67.58,
megd-11105,megd-11105,0,,ea,,59.25,
megd-12005,megd-12005,0,,ea,,68.86,
megd-15505,5 gallon las touch,0,,ea,,104.56,
megd-17005,megd-17005,0,,ea,,181.24,
megg-1016,megg-1016,0,,ea,,20.01,
megg-13815,megg-13815,0,,ea,,5.39,
Mercedes A2134014000,20x8 +20 Polished gloss black,0,,ea,,119.00,
Mercedes A2134014000-core,20x8 +20 Polishes gloss black,0,,ea,,65.00,
Mercedes Benz A1904012300,CNC BLACK 20X12 +52,0,,ea,,185.00,
Mini 36119811730,Mini 36119811730 Wheel,0,,ea,,0.00,
Mini 36119811730-Core,Mini 36119811730-Core,0,,ea,,0.00,
Misc Fee,Misc Fee,0,,ea,,175.00,
"Mistubishi 17x6.5
5 spoke polish","Mistubishi 17x6.5
5 spoke polish Wheel",0,,ea,,0.00,
"Mistubishi 17x6.5
5 spoke polish-Core","Mistubishi 17x6.5
5 spoke polish-Core",0,,ea,,0.00,
"MK7 Golf R
5g0601025ah","MK7 Golf R
5g0601025ah Wheel",0,,ea,,0.00,
"MK7 Golf R
5g0601025ah-Core","MK7 Golf R
5g0601025ah-Core",0,,ea,,57.00,
MMM05723,PK/2 PERFCT-IT FOAM,0,,ea,,26.10,
MMM05725,PERFCT-IT PADS,0,,ea,,26.12,
MMM05733,"8"" PERFECT IT ULTRAFIN INSERT",0,,ea,,17.05,
"September 13, 2021 2:44:28 PM EDT",,,Page 523 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
MMM05777,"6"" SOFT C/S INTERFACE",0,,ea,,12.51,
MMM06405,"1/4"" BLUE FINELINE",0,,ea,,7.17,
mstickers,bmw m stickers,"2,400",,ea,,0.38,
"MVJNR 163x12""","1"" square shank",0,,ea,,300.00,
MVJNR 203x12,1-1/4 square shank,0,,ea,,330.00,
NOR00314,"3/4"" (18MM) AQUA M",0,,ea,,1.76,
NOR00316,"ROLL 1-1/2"" (36MM)",0,,ea,,3.65,
NOR31550,"1500 6"" SPDGRP CHMP",0,,ea,,70.54,
NOR31551,"1200 6"" SPDGRP CHMP",0,,ea,,70.54,
NOR31552,1000,0,,ea,,70.54,
NOR31681,400B CHMP MAGN SHEET ROLL,0,,ea,,38.66,
NOR5800,20/BX RED SCUFF PADS,0,,ea,,15.98,
office supplies,office supplies,0,,ea,,143.14,
OSHABLOWGUN,BLOW GUN,0,,ea,,13.00,
packing tape,packing tape,0,,ea,,115.00,
Paper Sales,Paper Sales,0,,ea,,1.40,
polyfilm,polyfilm,0,,ea,,110.00,
Porche part number 7p5691025ad  19x8.5,Porche part number 7p5691025ad  19x8.5,1,,ea,,65.00,
"Porsche
95B601025","Porsche
95B601025 Wheel",0,,ea,,0.00,
"Porsche
95B601025-Core","Porsche
95B601025-Core",0,,ea,,0.00,
"Porsche
98136214003882","Porsche
98136214003882 Wheel",0,,ea,,0.00,
"Porsche
98136214003882-Core","Porsche
98136214003882-Core",0,,ea,,0.00,
"Porsche
9813621400388z","Porsche
9813621400388z Wheel",0,,ea,,0.00,
"Porsche
9813621400388z-Core","Porsche
9813621400388z-Core",0,,ea,,0.00,
"porsche 19x8 5
double","porsche 19x8 5
double Wheel",0,,ea,,0.00,
"porsche 19x8 5
double-Core","porsche 19x8 5
double-Core",0,,ea,,0.00,
PORSCHE 91836214003,PORSCHE 91836214003,0,,ea,,110.00,
Porsche 997.362.162.00,Porsche 19x11 et51 Wheel,1,,ea,,110.00,
PORSCHE COMPETITION,PORSCHE COMPETITION,0,,ea,,110.00,
Porsche Competition 20x11,Porsche Competition 20x11,0,,ea,,0.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 524 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
Porsche Competition 20x8.5,Porsche Competition 20x8.5,0,,ea,,0.00,
PORSCHE MACAN 95B601025B60C6,PORSCHE MACAN 95B601025B60C6,0,,ea,,110.00,
PORSCHE MACAN 95B601025BF,PORSCHE MACAN 95B601025BF,0,,ea,,110.00,
PORSCHE RS 5 SPOKE,PORSCHE RS 5 SPOKE,0,,ea,,110.00,
Porsche Techart,Porsche Techart Wheel,0,,ea,,25.00,
Porsche Techart-Core,Porsche Techart-Core,0,,ea,,0.00,
porsche970.362.192.04-core,porsche970.362.192.04-core,0,,ea,,40.00,
porsche981.362.161.40,porsche 20x8+57,0,,ea,,90.00,
porsche981.362.161.40-Core,20x8.5 et57,0,,ea,,40.00,
Porshe 99136276101 11.5 x 20 +56 cnc charcoal,Porshe 99136276101 11.5 x 20 +56 cnc charcoal,0,,ea,,99.00,
printed 22x22x12,printed 22x22x12,0,,ea,,2.97,
printed 24x24x12,24x24x12,0,,ea,,4.36,
PRVERC071201,"1/4"" THREADED FEMALE COUPLER",0,,ea,,19.27,
PRVERP076201,"1/4"" THREADED FEMALE PLUG",0,,ea,,1.84,
PRVERP076251,"1/4"" THREADED MALE PLUG",0,,ea,,1.84,
PRVSTOFLEX3835,"35' 3/8"" HOSE W/ 1/4""",0,,ea,,84.57,
PSA disc pads,PSA disc pads,0,,ea,,0.00,
PVD Camaro rims centercaps lugs,PVD Camaro rims centercaps lugs,0,,ea,,800.00,
PVD Refinish,PVD Refinish,4,,ea,,84.34,
QC6000,QUICK CURE CLEAR,0,,ea,,69.93,
