Part Number,Magento Quantity,Total Quantity,Lowest Cost,Highest Cost,Warehouse,Warehouse Cost,Coast,Coast Cost,Perfection,Perfection Cost,Jante,Jante Cost,Road Ready,Road Ready Cost
ALY69432U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59492U90,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59287U10,1,1,75.74,75.74,1,75.74,0,0,0,0,0,0,0,0
ALY68808U20,5,21,25.0,165.85,1,25.0,20,165.85,0,0,0,0,0,0
ALY86131U20,1,1,80.76,80.76,1,80.76,0,0,0,0,0,0,0,0
ALY59964U30,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86282U90,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY98578U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY63774U10,1,1,100.0,100.0,1,100.0,0,0,0,0,0,0,0,0
ALY63703L10,1,1,40.0,40.0,1,40.0,0,0,0,0,0,0,0,0
ALY63703R10,1,1,17.51,17.51,1,17.51,0,0,0,0,0,0,0,0
ALY69924U77,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY06564U80,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97630U77,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86304U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04781U20,5,26,0.0,229.65,1,0.0,25,229.65,0,0,0,0,0,0
ALY05625U80,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02167A80,5,7,0.0,291.15,1,0.0,6,291.15,0,0,0,0,0,0
ALY03369U10,1,1,74.0,74.0,1,74.0,0,0,0,0,0,0,0,0
ALY74132U10,1,1,20.0,20.0,1,20.0,0,0,0,0,0,0,0,0
ALY70733U20,5,6,100.0,139.56,1,100.0,5,139.56,0,0,0,0,0,0
ALY85437U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59935U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96500U77,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96600U,2,2,0.12,0.12,2,0.12,0,0,0,0,0,0,0,0
ALY70733U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62382U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05233U,5,31,0.0,119.0,1,0.0,20,12.5,10,119.0,0,0,0,0
ALY59394U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59350U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69402U,5,18,0.0,119.0,1,0.0,11,12.5,6,119.0,0,0,0,0
ALY69290U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59469U,5,25,0.0,119.0,1,0.0,8,12.5,16,119.0,0,0,0,0
ALY58830U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05901U,5,11,0.0,314.0,1,0.0,0,0,10,314.0,0,0,0,0
ALY63995U,5,61,0.0,119.0,1,0.0,44,12.5,16,119.0,0,0,0,0
ALY59557U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY65374U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65204U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY73688U,5,9,0.0,152.0,1,0.0,0,0,8,152.0,0,0,0,0
ALY71677U,5,8,0.0,119.0,1,0.0,0,0,7,119.0,0,0,0,0
ALY59331U,5,7,0.0,12.5,1,0.0,6,12.5,0,0,0,0,0,0
ALY58700U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65789U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03384A,5,7,0.0,124.0,1,0.0,0,0,6,124.0,0,0,0,0
ALY03678U,5,82,0.0,119.0,1,0.0,65,12.5,16,119.0,0,0,0,0
ALY03808U,5,50,0.0,124.0,1,0.0,33,12.5,16,124.0,0,0,0,0
ALY04623U,5,22,0.0,12.5,2,0.0,20,12.5,0,0,0,0,0,0
ALY09076U,5,40,0.0,139.0,1,0.0,34,12.5,5,139.0,0,0,0,0
ALY69888U,5,23,0.0,124.0,1,0.0,10,12.5,12,124.0,0,0,0,0
ALY73671U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY07055U,5,21,0.0,139.0,1,0.0,15,12.5,5,139.0,0,0,0,0
ALY65394U,5,15,0.0,139.0,1,0.0,9,12.5,5,139.0,0,0,0,0
ALY03544U,5,16,0.0,119.0,1,0.0,6,12.5,9,119.0,0,0,0,0
ALY62784U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86217U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58752U,3,3,0.0,0.0,3,0.0,0,0,0,0,0,0,0,0
ALY67317U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05523U,5,53,0.0,119.0,2,0.0,36,12.5,15,119.0,0,0,0,0
ALY74637U,5,48,0.0,119.0,1,0.0,42,12.5,5,119.0,0,0,0,0
ALY71533U,5,9,0.0,12.5,1,0.0,8,12.5,0,0,0,0,0,0
ALY05117U,5,17,0.0,124.0,1,0.0,0,0,16,124.0,0,0,0,0
ALY03285U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68763U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58909U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71617R,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69431U,5,23,0.0,12.5,1,0.0,22,12.5,0,0,0,0,0,0
ALY07023U,5,9,0.0,12.5,1,0.0,8,12.5,0,0,0,0,0,0
ALY74630U,5,8,0.0,124.0,1,0.0,0,0,7,124.0,0,0,0,0
ALY07022U,5,9,0.0,119.0,1,0.0,0,0,8,119.0,0,0,0,0
ALY72173U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62420U,5,10,0.0,12.5,1,0.0,9,12.5,0,0,0,0,0,0
ALY65770U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74690U,5,70,0.0,124.0,1,0.0,53,12.5,16,124.0,0,0,0,0
ALY03607U,5,6,0.0,119.0,1,0.0,0,0,5,119.0,0,0,0,0
ALY03159L,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65368U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96318U,1,1,78.0,78.0,1,78.0,0,0,0,0,0,0,0,0
ALY59444U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY58747U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59470U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69722U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59249U,5,11,0.0,119.0,1,0.0,0,0,10,119.0,0,0,0,0
ALY59286U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59183U,5,9,0.0,12.5,2,0.0,7,12.5,0,0,0,0,0,0
ALY03384U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY03824U,5,23,0.0,211.0,1,0.0,10,12.5,12,211.0,0,0,0,0
ALY04026U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97800U,5,22,0.0,314.0,1,0.0,14,12.5,7,314.0,0,0,0,0
ALY98910U,5,29,0.0,12.5,2,0.0,27,12.5,0,0,0,0,0,0
ALY68816U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05468U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62723U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85265U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05671U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70802U,5,114,0.0,124.0,1,0.0,97,12.5,16,124.0,0,0,0,0
ALY74566U,5,14,0.0,119.0,1,0.0,7,12.5,6,119.0,0,0,0,0
ALY03179U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62511U,5,65,0.0,139.0,1,0.0,48,12.5,16,139.0,0,0,0,0
ALY05456U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05581U,5,27,0.0,211.0,1,0.0,10,12.5,16,211.0,0,0,0,0
ALY58804U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05173U,5,12,0.0,12.5,1,0.0,11,12.5,0,0,0,0,0,0
ALY73724U,5,14,0.0,152.0,1,0.0,6,12.5,7,152.0,0,0,0,0
ALY63888U,5,37,0.0,12.5,1,0.0,36,12.5,0,0,0,0,0,0
ALY62386U,5,8,0.0,119.0,1,0.0,0,0,7,119.0,0,0,0,0
ALY62453U,5,20,0.0,12.5,1,0.0,19,12.5,0,0,0,0,0,0
ALY72152U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY73669U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59773U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68829U,5,18,0.0,12.5,1,0.0,17,12.5,0,0,0,0,0,0
ALY67418U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY10010U,5,184,0.0,124.0,1,0.0,167,12.5,16,124.0,0,0,0,0
ALY10096U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85132U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74382U,1,1,3.65,3.65,1,3.65,0,0,0,0,0,0,0,0
ALY86126U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86272U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71317U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY68747U,5,41,0.0,139.0,2,0.0,25,12.5,14,139.0,0,0,0,0
ALY68233U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96237U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69463U,5,72,0.0,12.5,1,0.0,71,12.5,0,0,0,0,0,0
ALY98221U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY98222U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY68814U,5,50,0.0,119.0,1,0.0,36,12.5,13,119.0,0,0,0,0
ALY69804U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65182U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY86216U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62421U,5,8,0.0,139.0,1,0.0,0,0,7,139.0,0,0,0,0
ALY58777U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65308U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY75183U,5,11,0.0,12.5,1,0.0,10,12.5,0,0,0,0,0,0
ALY71300U,5,10,0.0,12.5,1,0.0,9,12.5,0,0,0,0,0,0
ALY05059U,5,19,0.0,12.5,1,0.0,18,12.5,0,0,0,0,0,0
ALY05058U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY04114U,5,47,0.0,124.0,1,0.0,30,12.5,16,124.0,0,0,0,0
ALY58749U,5,23,0.0,119.0,1,0.0,17,12.5,5,119.0,0,0,0,0
ALY70837A,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58753U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03367A,5,119,0.0,124.0,1,0.0,105,12.5,13,124.0,0,0,0,0
ALY03575U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY73760U,5,41,0.0,12.5,1,0.0,40,12.5,0,0,0,0,0,0
ALY01320U,5,27,0.0,119.0,1,0.0,17,12.5,9,119.0,0,0,0,0
ALY12001U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY09115U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70047U,5,7,0.0,152.0,1,0.0,0,0,6,152.0,0,0,0,0
ALY05232U,5,8,0.0,119.0,1,0.0,0,0,7,119.0,0,0,0,0
ALY71453U,5,20,0.0,12.5,1,0.0,19,12.5,0,0,0,0,0,0
ALY03369U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96921U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY69735U,5,17,0.0,124.0,1,0.0,0,0,16,124.0,0,0,0,0
ALY72167U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70732U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74132U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05082U,5,14,0.0,119.0,1,0.0,7,12.5,6,119.0,0,0,0,0
ALY71736U,5,27,0.0,119.0,2,0.0,13,12.5,12,119.0,0,0,0,0
ALY68211U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY03450U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02082U,5,33,0.0,119.0,1,0.0,23,12.5,9,119.0,0,0,0,0
ALY68191U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70883U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70028U,5,28,0.0,12.5,1,0.0,27,12.5,0,0,0,0,0,0
ALY71407U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70777U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY67403U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04593U,5,8,0.0,119.0,1,0.0,0,0,7,119.0,0,0,0,0
ALY98168U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62452U,5,19,0.0,12.5,1,0.0,18,12.5,0,0,0,0,0,0
ALY70930U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05443U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY68162L,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04826U,5,57,0.0,152.0,1,0.0,40,12.5,16,152.0,0,0,0,0
ALY03455U,5,17,0.0,12.5,1,0.0,16,12.5,0,0,0,0,0,0
ALY03457A,5,7,0.0,12.5,1,0.0,6,12.5,0,0,0,0,0,0
ALY71405U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62500U,5,46,0.0,124.0,1,0.0,35,12.5,10,124.0,0,0,0,0
ALY64015U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69473U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96229U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74253U,5,28,0.0,152.0,1,0.0,11,12.5,16,152.0,0,0,0,0
ALY98448U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY64931U,5,19,0.0,124.0,1,0.0,7,12.5,11,124.0,0,0,0,0
ALY68750U,5,60,0.0,139.0,1,0.0,53,12.5,6,139.0,0,0,0,0
ALY62465U,5,45,0.0,124.0,1,0.0,28,12.5,16,124.0,0,0,0,0
ALY05673A,5,8,0.0,12.5,2,0.0,6,12.5,0,0,0,0,0,0
ALY67349U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96055U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69830U,5,15,0.0,124.0,2,0.0,7,12.5,6,124.0,0,0,0,0
ALY85390U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59539U,5,6,0.0,124.0,1,0.0,0,0,5,124.0,0,0,0,0
ALY62383U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97801U,5,12,0.0,12.5,1,0.0,11,12.5,0,0,0,0,0,0
ALY09074U,5,715,0.0,124.0,1,0.0,698,12.5,16,124.0,0,0,0,0
ALY03273U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY65289U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY04148U,5,17,0.0,152.0,1,0.0,0,0,16,152.0,0,0,0,0
ALY59777U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04100U,5,25,0.0,124.0,2,0.0,11,12.5,12,124.0,0,0,0,0
ALY02242U,5,8,0.0,119.0,1,0.0,0,0,7,119.0,0,0,0,0
ALY99845U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04628U,5,9,0.0,12.5,1,0.0,8,12.5,0,0,0,0,0,0
ALY71264U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68738U,5,17,0.0,119.0,1,0.0,0,0,16,119.0,0,0,0,0
STL69324U,5,13,0.0,17.5,4,0.0,9,17.5,0,0,0,0,0,0
ALY05140U,5,84,0.0,119.0,1,0.0,69,12.5,14,119.0,0,0,0,0
ALY70866U,5,89,0.0,124.0,1,0.0,72,12.5,16,124.0,0,0,0,0
ALY59341U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59342U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65350U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05526U,5,22,0.0,119.0,1,0.0,14,12.5,7,119.0,0,0,0,0
ALY03627U,5,20,0.0,119.0,1,0.0,13,12.5,6,119.0,0,0,0,0
ALY65172U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70713U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58823U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62489U,5,18,0.0,12.5,1,0.0,17,12.5,0,0,0,0,0,0
ALY03186U,5,7,0.0,12.5,1,0.0,6,12.5,0,0,0,0,0,0
ALY04696U,5,22,0.0,12.5,1,0.0,21,12.5,0,0,0,0,0,0
ALY65773U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY72171U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69737U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85112U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68242U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71198U,5,7,0.0,152.0,1,0.0,0,0,6,152.0,0,0,0,0
ALY71232U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62785U,3,3,0.0,0.0,3,0.0,0,0,0,0,0,0,0,0
ALY70283U,5,12,0.0,119.0,1,0.0,0,0,11,119.0,0,0,0,0
ALY62378U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58805U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY75160U,5,11,0.0,12.5,1,0.0,10,12.5,0,0,0,0,0,0
ALY63842U,5,31,0.0,119.0,1,0.0,24,12.5,6,119.0,0,0,0,0
ALY05097U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65339U,5,7,0.0,139.0,1,0.0,0,0,6,139.0,0,0,0,0
ALY06012U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY64237U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03046U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
STL02040U20,5,16,45.59,87.5,1,45.59,15,87.5,0,0,0,0,0,0
STL69448U45N,5,114,82.5,125.0,1,125.0,113,82.5,0,0,0,0,0,0
ALY96276U,5,81,0.0,182.0,1,0.0,64,12.5,16,182.0,0,0,0,0
ALY70956U45,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58773U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69484U,5,33,0.0,124.0,1,0.0,26,12.5,6,124.0,0,0,0,0
ALY59321U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03906U,5,25,0.0,152.0,1,0.0,16,12.5,8,152.0,0,0,0,0
ALY09007U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70847U,5,31,0.0,12.5,1,0.0,30,12.5,0,0,0,0,0,0
ALY71601U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62396U,5,15,0.0,12.5,1,0.0,14,12.5,0,0,0,0,0,0
ALY70690U,5,6,0.0,124.0,1,0.0,0,0,5,124.0,0,0,0,0
ALY59489U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03067R,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY67402U,5,7,0.0,211.0,1,0.0,0,0,6,211.0,0,0,0,0
ALY58857U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62372U,5,7,0.0,12.5,1,0.0,6,12.5,0,0,0,0,0,0
ALY63885U,5,41,0.0,119.0,1,0.0,24,12.5,16,119.0,0,0,0,0
ALY96931U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02393U,5,34,0.0,12.5,1,0.0,33,12.5,0,0,0,0,0,0
ALY85136U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02420U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69483U,5,17,0.0,119.0,2,0.0,0,0,15,119.0,0,0,0,0
ALY74332U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86326U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58707U,4,4,0.0,0.0,4,0.0,0,0,0,0,0,0,0,0
ALY70330U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02504U,5,14,0.0,12.5,1,0.0,13,12.5,0,0,0,0,0,0
ALY96829U,1,1,3.0,3.0,1,3.0,0,0,0,0,0,0,0,0
ALY09053U,5,37,0.0,119.0,1,0.0,20,12.5,16,119.0,0,0,0,0
ALY05066U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59184U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02228A,5,10,0.0,12.5,1,0.0,9,12.5,0,0,0,0,0,0
ALY05559U,5,17,0.0,124.0,1,0.0,0,0,16,124.0,0,0,0,0
ALY68798U,4,4,0.0,152.0,2,0.0,0,0,2,152.0,0,0,0,0
ALY71534U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY64050U,5,7,0.0,12.5,1,0.0,6,12.5,0,0,0,0,0,0
ALY64958U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65184U,5,9,0.0,119.0,1,0.0,0,0,8,119.0,0,0,0,0
ALY68824U,5,43,0.0,152.0,1,0.0,36,12.5,6,152.0,0,0,0,0
ALY03583U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05502U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59046U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62583U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY73716U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71805U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY64862U20,5,5,99.0,139.56,1,99.0,4,139.56,0,0,0,0,0,0
ALY68824U20,5,34,10.0,165.85,1,10.0,33,165.85,0,0,0,0,0,0
ALY74214U79,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70035U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65316U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85031U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65516U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68860U,5,7,0.0,12.5,1,0.0,6,12.5,0,0,0,0,0,0
ALY71474R,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58917U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96624U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY73713U,5,21,0.0,12.5,2,0.0,19,12.5,0,0,0,0,0,0
ALY05959U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY09037U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY72259U,3,3,0.0,0.0,3,0.0,0,0,0,0,0,0,0,0
ALY65381U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY86459U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY09201U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59609U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59968U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97419U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69395U,5,43,0.0,12.5,1,0.0,42,12.5,0,0,0,0,0,0
ALY68799U,5,14,0.0,139.0,1,0.0,0,0,13,139.0,0,0,0,0
ALY68823U,5,38,0.0,124.0,1,0.0,25,12.5,12,124.0,0,0,0,0
ALY05467U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86153U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68748U,5,23,0.0,12.5,1,0.0,22,12.5,0,0,0,0,0,0
ALY59476U,4,4,0.0,0.0,4,0.0,0,0,0,0,0,0,0,0
ALY97664U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69520U,5,19,0.0,12.5,1,0.0,18,12.5,0,0,0,0,0,0
ALY75222U,5,10,0.0,182.0,1,0.0,7,12.5,2,182.0,0,0,0,0
ALY64126U,3,3,0.0,211.0,1,0.0,0,0,2,211.0,0,0,0,0
ALY71830U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59587U,5,10,0.0,12.5,1,0.0,9,12.5,0,0,0,0,0,0
ALY05143U80,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05525U,5,51,0.0,119.0,1,0.0,35,12.5,15,119.0,0,0,0,0
ALY62410U,5,23,0.0,12.5,1,0.0,22,12.5,0,0,0,0,0,0
ALY05273U,5,23,0.0,12.5,1,0.0,22,12.5,0,0,0,0,0,0
ALY63903U,5,10,0.0,119.0,1,0.0,0,0,9,119.0,0,0,0,0
ALY69490U,5,13,0.0,119.0,1,0.0,0,0,12,119.0,0,0,0,0
ALY58889U,5,24,0.0,12.5,1,0.0,23,12.5,0,0,0,0,0,0
ALY69817U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
STL08026U15N,2,2,30.0,30.0,2,30.0,0,0,0,0,0,0,0,0
STL02339U45,2,2,11.5,11.5,2,11.5,0,0,0,0,0,0,0,0
STL74615U45,1,1,10.4,10.4,1,10.4,0,0,0,0,0,0,0,0
